season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2010,Troy,8,"102.2
179","101.5
153",".5210
169","50.7
107","49.6
189","15.3
19","18.2
240","26.4
307","30.1
106","28.4
325","29.7
40","52.2
48","48.4
197","32
251","34.5
174","66.6
145","-0.6
76"
2009,South Alabama,8,"100.6
197","100.5
144",".5053
169","52.1
69","43.5
15","21.4
241","15.2
332","36.1
70","34.5
250","47.5
20","29.5
42","52.2
46","42.8
25","34.5
157","30
42","61.7
307","-1.3
96"
2008,Sam Houston St.,7,"97.4
242","97.5
88",".4969
169","48.2
233","47.3
67","22.4
275","22.6
68","37.7
33","32.2
166","38.9
136","37.6
176","48.1
196","45
58","32.2
260","35.1
169","67.3
131","-3.7
205"
2019,Princeton,6,"97.0
283","96.8
66",".5076
168","46.9
302","49.9
140","18.5
212","17
206","24.1
279","20.9
11","29.8
226","26.4
55","49.6
179","50.6
204","28.2
346","32.3
86","68.5
135","-4.1
225"
2018,Bradley,3,"105.5
169","105.5
178",".5015
168","46.3
322","52.4
221","15.8
70","18.1
138","27.8
184","26
106","41.9
26","39.8
291","47.3
267","50.8
185","29.4
326","36.2
220","65.6
294","-3.6
215"
2017,Elon,4,"102.5
203","102.6
138",".4969
168","49.4
217","49.2
117","14.2
9","13.1
346","23
309","24.4
33","37.2
126","26.2
27","47.3
250","49.4
169","34.5
189","32.7
91","68.7
168","-3.3
206"
2016,Wagner,8,"100.8
231","101.3
116",".4859
168","48.9
223","44.3
11","17.7
178","19.9
62","39
9","27.8
113","38.2
133","48.1
329","49.8
148","43.9
29","31.1
284","30.1
38","66.5
259","-2.6
158"
2015,Virginia Tech,2,"109.2
78","108.7
261",".5137
168","50.4
125","55.8
339","16.5
82","16.5
272","23.4
327","32.9
255","27.7
327","36.7
187","45.4
267","55.2
336","39.6
40","37.8
278","62.7
234","-3.8
231"
2014,Washington St.,2,"104.8
178","104.9
168",".4985
168","45.7
305","53
290","16.2
74","16.2
281","27.3
281","27.1
35","44.4
91","47.1
288","41.8
341","51.1
267","33.2
223","37.8
288","61.4
323","-4.1
237"
2013,Clemson,1,"96.7
265","96.3
80",".5112
168","43.7
316","51.8
256","18.9
153","17.8
234","29.2
227","30.4
136","29.9
291","35.4
147","43.7
292","49.7
238","29.1
316","37.2
263","62.6
267","-4.9
260"
2012,Arkansas St.,5,"109.3
63","109.0
285",".5063
168","50.6
110","52.7
281","17.9
96","19.4
162","35.4
68","30.1
136","43.8
40","33.5
121","47.6
177","50.7
261","38.2
55","38.7
284","61.5
303","-4
239"
2011,Fresno St.,6,"103.1
155","102.5
179",".5184
168","51.1
78","48.5
155","21.1
261","20.2
120","35.1
79","30.5
133","37.2
183","39.8
212","52.7
20","45.3
83","31.6
251","36.2
231","66.1
143","-2.8
173"
2010,Northern Colorado,4,"99.2
224","98.4
108",".5232
168","48.7
188","52.7
287","18.1
89","24.4
12","30.5
223","29.1
76","45.3
53","34.8
117","44.6
269","50.3
252","36.6
95","38.2
287","63.5
286","-1.3
94"
2009,George Washington,4,"102.4
165","102.1
177",".5086
168","50.4
128","46.3
58","22.5
282","16.1
313","33.1
141","33.2
212","35.9
182","32.9
94","48.1
169","43.6
37","37.3
81","33.1
120","64.4
234","-3.4
198"
2008,Wyoming,4,"100.9
195","101.0
137",".4971
168","48.7
209","48.8
123","23.1
290","15.7
323","26.7
301","28.6
57","41.1
89","35.2
131","50
113","48.1
154","30.6
295","33.5
102","70.1
47","-3.8
211"
2019,Colorado St.,4,"107.0
127","106.7
225",".5077
167","57.3
11","51.2
194","16.9
124","16.8
223","23.1
295","24.6
62","25
316","34.3
229","58.8
4","54
304","36.7
98","31.3
52","67.2
197","-4.8
261"
2018,Colgate,7,"106.0
162","105.9
186",".5048
167","49.7
219","54
273","14.4
22","20.8
24","28.3
168","25
68","30.5
235","28.1
62","47.9
247","51.6
215","34.6
190","38.7
287","63.5
340","-1.7
118"
2017,Washington St.,2,"103.9
179","103.9
158",".5015
167","54.1
52","54.7
303","19.9
277","14.1
326","22.8
313","30.1
231","16.4
351","30.8
80","51.2
109","57.9
345","39.8
47","32.5
85","67.4
225","-3.6
213"
2016,Louisiana Lafayette,6,"106.0
148","106.5
219",".4860
167","47.2
272","49.4
147","17.8
185","14.7
305","37.9
13","23.9
23","43.6
43","33.1
101","48.5
196","47
96","29.7
317","36.9
252","69.3
125","-3.9
235"
2015,Massachusetts,5,"105.1
137","104.5
198",".5162
167","46.5
273","49.6
169","20.5
279","16.4
279","35.6
50","28.9
109","40.7
87","40.2
237","47.1
208","45.7
92","30.1
298","38.7
302","67.6
38","-2.6
165"
2014,"Weber St.
16 seed, R64",8,"107.6
132","107.6
220",".4994
167","57.4
9","47.5
82","18.8
210","13.6
341","27.7
273","28.6
74","47.6
46","37.6
127","54.1
27","47.5
137","41.8
7","31.6
78","63.9
241","-3.7
224"
2013,Buffalo,6,"106.8
102","106.4
249",".5112
167","53.4
41","47.3
107","21.5
279","16
307","32.4
144","33.1
227","39.9
100","32.1
85","53
32","47.9
173","36
105","30.7
64","64.4
206","-4.9
258"
2012,Robert Morris,8,"103.6
152","103.3
188",".5103
167","49.9
148","49.8
189","20.5
236","23.8
24","37.8
24","30.9
152","41.4
71","61.8
345","49.6
108","49.4
220","33.6
187","33.7
144","64.6
192","-1
103"
2011,William & Mary,4,"106.5
112","105.8
237",".5195
167","54.4
14","50.2
212","18.5
129","15
332","19.9
342","30.6
138","40.2
111","31.8
73","48.6
140","48.7
205","40.4
20","35.3
194","65.5
175","-3.4
201"
2010,Stephen F. Austin,8,"99.5
220","98.5
109",".5274
167","48.3
201","47.2
103","20.5
219","22.1
59","37.3
43","33.2
215","37.7
176","37.1
150","46.6
215","47.1
143","36
114","31.5
85","59
339","-2.9
174"
2009,Buffalo,7,"97.2
238","96.8
87",".5098
167","45.7
291","49.8
186","23.7
316","23.3
34","39
20","26.8
28","38.1
147","38.5
216","45.3
264","48.4
168","31.1
266","35.4
197","64.4
234","-3.7
215"
2008,College of Charleston,7,"103.9
154","104.0
193",".4982
167","53.4
50","47.9
89","20.1
167","15.2
333","28.9
258","28.3
45","32.1
265","25.5
17","51.4
74","46.5
101","37.9
75","33.8
115","66.6
152","-2.6
159"
2019,San Francisco,4,"111.7
47","111.4
295",".5087
166","53.1
83","55.4
318","14.9
32","15.9
276","27.5
179","26.9
141","27.4
282","37.1
281","51.1
114","53.9
302","37.4
79","39
311","67.4
188","-2.9
163"
2018,Central Michigan,5,"109.1
104","108.9
239",".5054
166","49.8
215","52.7
232","15.8
70","17
186","29.6
114","33.6
334","38.1
78","29.2
89","51.5
127","53.7
283","31.9
282","34.2
135","67
240","-3.8
229"
2017,Missouri St.,2,"107.4
115","107.3
223",".5021
166","48.9
239","53.4
269","21
318","12
349","30.4
120","22.4
9","33.9
195","31.8
105","45.8
293","49.4
169","35.8
144","40.1
316","66.7
248","-3.5
210"
2016,Air Force,4,"103.2
190","103.6
167",".4888
166","51.8
115","52.7
263","20.1
293","20.3
48","25.3
288","28.4
132","35.5
199","41.7
268","51.2
98","54.8
324","35.3
154","34
144","66.2
269","-3.1
188"
2015,Montana,9,"106.2
113","105.6
221",".5162
166","55.1
27","50.7
217","18
155","19.4
115","30.5
184","30.1
142","36.5
169","46.1
309","55.6
14","46.8
133","36.3
121","37.8
278","60.7
310","-1.7
115"
2014,Eastern Washington,7,"110.2
86","109.9
263",".5059
166","56.2
16","49.1
140","16.4
90","13.9
337","31.6
162","28.3
69","49.1
32","41.2
195","52.9
45","47.3
127","40.9
18","35.1
182","69
34","-3.1
187"
2013,William & Mary,5,"114.0
28","113.2
326",".5209
166","61.8
2","52.4
278","21.6
283","15.2
323","28.8
238","34.3
272","37.5
150","27.5
26","56.5
6","51.1
278","45.8
2","36.6
243","62.6
267","-3.8
210"
2012,Seattle,6,"99.7
214","99.2
125",".5170
166","52.9
46","47.7
114","17.4
71","19.8
149","30.7
199","25.6
25","25
334","36.5
185","54.9
12","47.6
146","33
206","31.9
93","77.3
1","-1.2
113"
2011,Coastal Carolina,8,"101.0
196","100.2
131",".5248
166","52.3
43","44.9
36","20.7
243","15.8
313","34.9
83","28.1
63","47.9
25","24.9
7","53.8
12","41.8
13","32.1
244","34.1
149","67.1
97","-2.3
142"
2010,LSU,2,"96.2
265","95.2
64",".5289
166","41.2
341","49.9
203","19.6
164","21
100","32.4
168","35.3
276","22.7
344","38.5
176","40.1
338","50
242","29.1
308","33.2
131","62.4
305","-3.5
203"
2009,Nicholls St.,8,"100.7
195","100.3
142",".5114
166","54.6
25","50.5
207","21.3
232","23.4
33","23.9
326","26.9
30","45.8
31","37.3
187","52.4
40","51.5
267","38.5
59","32.5
95","59.6
329","-1.7
116"
2008,Northern Arizona,7,"105.8
126","105.8
227",".5000
166","56.7
13","53.5
284","21.7
238","22
94","29.2
252","28.5
54","52.1
5","38.5
195","53.4
32","49.5
206","41.9
7","39.6
304","66.8
146","-1.8
124"
2019,Pepperdine,5,"108.9
93","108.3
251",".5147
165","52.1
111","57
339","19.5
265","18.8
119","25.3
253","28.1
187","34.9
103","36.4
268","47.8
248","53.8
299","38.4
52","41.2
343","69.4
96","-2.7
161"
2018,Utah St.,4,"104.5
184","104.3
154",".5062
165","53.6
84","54.7
287","18.9
269","16.3
234","20.6
332","23
29","28.9
274","32.3
157","52.8
89","54
289","36.3
122","37.3
248","67.8
199","-3.3
205"
2017,Green Bay,5,"102.9
195","102.6
139",".5099
165","47.6
287","50
143","17.1
127","17.7
182","33.5
48","26
84","34.3
183","35
176","48.8
188","49.5
174","29.6
322","33.8
118","73.8
12","-2.7
169"
2016,"Stony Brook
13 seed, R64",9,"103.8
179","104.0
171",".4931
165","52.2
102","49.4
147","16.6
117","19.8
64","35.8
26","27.6
104","38.1
136","29.3
50","51.7
73","45.9
60","35.5
146","37.1
256","67
232","-1.2
98"
2015,DePaul,1,"106.1
115","105.5
217",".5171
165","47.8
229","51.9
260","17.5
129","17.5
213","25.7
299","35.4
310","27.9
324","55.5
350","48.1
165","51.4
279","31.6
269","35.3
186","65
130","-3.5
210"
2014,Columbia,6,"106.0
157","105.8
185",".5078
165","51
118","51.3
229","18.3
189","16.7
255","24.8
322","24
3","40.4
163","43.9
239","49.5
135","48.7
178","35.3
134","38.4
298","61.5
322","-2.3
147"
2013,"Western Kentucky
16 seed, R64",8,"104.6
136","103.8
199",".5219
165","51.4
88","48
129","20.2
229","20.8
90","32.9
125","31.4
163","38.9
121","42.1
281","48.9
137","46.3
116","37.4
70","34.3
167","65.6
141","-2.5
152"
2012,Manhattan,4,"102.9
160","102.3
179",".5180
165","50.6
110","48.6
142","20.7
245","23.9
23","34.7
82","35.2
281","33.5
218","44.1
291","46.8
210","48.1
161","38.5
48","33.3
128","68
50","-3.7
225"
2011,Vermont,6,"99.5
221","98.7
100",".5253
165","49.6
146","46
64","20.1
212","18.9
185","37.5
31","27.9
58","31
283","25.1
8","47.4
190","43.7
45","37.5
73","33.3
131","62.7
284","-1.9
121"
2010,Drake,3,"106.7
109","105.6
222",".5313
165","52.2
62","53.2
298","15.2
18","17.5
274","16.4
347","29.8
95","33.4
269","34.1
107","48.4
148","49.3
226","37.5
65","40.6
324","62.3
308","-3.8
213"
2009,Milwaukee,3,"106.3
105","105.6
240",".5185
165","46.9
256","50.5
207","18.2
81","16.1
313","34.3
107","30.7
114","31.6
263","38.2
210","44.6
283","45.9
90","33.3
198","42.3
337","67.1
113","-3.4
200"
2008,Santa Clara,4,"95.4
264","95.4
60",".5003
165","51.9
89","46.6
53","26.6
335","20.8
142","30.1
239","29.2
73","32.7
260","34.9
126","51.3
76","44.5
48","35.5
155","33.5
102","61.6
311","-4.3
235"
2019,South Dakota St.,6,"111.2
55","110.6
287",".5149
164","57.9
9","54.6
304","14.7
28","15
313","22.8
305","19.6
3","30.2
221","22.6
12","57.3
13","51.1
222","39
32","39.5
320","72.2
22","-1.1
95"
2018,Pepperdine,2,"107.3
133","106.9
201",".5104
164","50.1
206","54.9
295","15.5
54","16.4
227","25.7
244","25.8
100","34.9
136","33.7
190","47.3
267","49.5
143","37.4
88","41.5
335","68.1
179","-5.2
293"
2017,Marshall,7,"109.2
88","108.7
254",".5142
164","52.4
110","51.3
189","15.7
61","15.5
296","25.1
277","29.3
202","34.4
180","31.8
105","51
113","50.5
213","36.2
127","35.7
195","78.2
3","-3.3
199"
2016,Detroit,6,"110.1
90","110.3
264",".4940
164","52.4
91","52.2
243","17.3
154","16.4
239","35.1
36","29.5
176","36.5
178","41.8
270","52.6
59","52.6
283","34.6
174","34.3
160","72.5
30","-2
131"
2015,Delaware,5,"99.4
249","98.7
94",".5208
164","50
145","47.5
91","20.2
267","16.5
272","28
253","28.3
88","36.6
168","31.8
92","50
99","44.6
61","33.3
219","34.8
165","65.1
125","-2.3
151"
2014,UCF,4,"108.5
113","108.0
227",".5129
164","49.5
173","53
290","20.5
287","16.4
271","38.7
13","36.9
338","37.8
217","36.6
114","49.6
132","51.6
279","33
230","37.8
288","66.3
126","-3.7
222"
2013,South Florida,2,"97.2
252","96.5
85",".5229
164","41.2
339","48.6
152","19.2
168","18.7
189","33.2
115","31.6
170","25.1
342","41.4
269","40.8
331","49.9
245","27.8
328","30.9
67","59.2
338","-3.5
201"
2012,Youngstown St.,4,"107.3
91","106.5
245",".5226
164","54.3
30","49.4
175","17.9
96","20.5
116","26.2
297","37.1
311","30.5
280","36.4
183","52.6
41","47.4
144","37.9
67","35.5
205","65.2
163","-4.5
260"
2011,Mercer,7,"101.7
177","100.8
145",".5259
164","47.7
227","45.3
44","17.7
89","20.1
126","29.6
220","31.6
163","48.3
23","43.6
276","46.6
215","47.4
155","33.1
208","27.9
13","64.4
223","-1.2
97"
2010,Massachusetts,4,"104.5
148","103.3
190",".5319
164","47.1
237","49.9
203","19.8
179","16.5
304","34.5
109","33.8
232","37.3
188","38.2
168","46.4
219","47.1
143","32.1
247","37
255","69
56","-3
181"
2009,Miami OH,5,"98.4
229","97.6
102",".5211
164","47.8
222","47.2
86","23.1
301","21.7
92","30.9
211","33.2
212","36.4
173","35.9
150","50.6
91","43.8
43","28.4
315","36.5
243","60.1
321","-3.9
223"
2008,Loyola Chicago,4,"98.0
232","97.9
90",".5037
164","44
325","46.3
44","17.5
45","19.9
186","30.7
217","33
190","33.8
237","34.7
122","45.1
279","43.2
26","27.5
332","34.2
129","61.6
311","-3.8
212"
2019,Ball St.,5,"94.1
321","93.6
36",".5158
163","48.8
243","45.8
34","21.7
330","18.2
148","24.9
267","26.8
134","34.2
120","30.7
152","51.8
94","45.6
47","28.6
341","30.7
38","71.8
32","-4.5
248"
2018,Miami OH,4,"100.1
267","99.7
73",".5108
163","50.5
191","50.2
123","17.7
188","19.2
81","24.7
270","26
106","27.6
296","31.5
137","53.7
66","52.1
233","31.1
304","31.2
47","68.1
179","-4.9
281"
2017,New Mexico,4,"101.6
223","101.1
112",".5143
163","47.8
278","47.9
66","18
183","16.1
273","24.4
287","26.5
100","40.7
69","38.7
251","46.6
271","47.4
96","33.8
219","32.5
85","69.3
136","-2.9
180"
2016,Wyoming,3,"114.6
41","114.5
317",".5035
163","57.9
7","55
322","15.2
43","14.7
305","18.8
349","29.3
167","40.1
96","41.9
272","56.6
10","50.8
230","39.2
44","40.8
330","65.7
283","-3.7
221"
2015,"Eastern Washington
13 seed, R64",10,"105.8
123","104.9
210",".5236
163","53.7
42","52.9
289","15.7
41","19.6
107","27.3
278","25.5
30","37.5
140","31.9
94","51.5
57","47.4
156","37.9
77","41.9
341","68.5
22","-1.5
111"
2014,USC,1,"102.3
219","101.5
114",".5204
163","46.3
289","49.2
146","19.8
263","15.4
299","30.2
202","33
255","38.7
196","46
272","48
192","49.6
209","28
331","32.3
99","69.6
24","-5.1
271"
2013,SMU,3,"101.4
180","100.5
144",".5253
163","48.8
178","48
129","21.6
283","19.5
141","35.3
69","32.4
200","37.1
161","41.4
269","49.5
109","41.8
20","30.2
293","37.1
259","62.2
283","-5.2
271"
2012,UTEP,5,"94.8
282","94.0
40",".5249
163","45.5
288","45.1
40","20.2
219","17.9
223","26
300","29.8
127","40.9
83","33.9
130","45.6
250","44.7
63","30.2
288","30.6
59","62.9
262","-2.3
169"
2011,South Carolina,2,"100.1
210","99.1
111",".5274
163","40.9
343","51.6
263","18.1
104","22.6
34","37
38","38.4
328","24
339","40.9
233","41
335","47.3
149","27
333","40
321","66
150","-3.8
220"
2010,Stony Brook,7,"107.0
101","105.8
226",".5328
163","51.6
82","48.8
160","18.2
98","18.9
203","34.7
106","31.6
158","38.4
166","31.5
61","48.9
132","46.6
125","38.9
38","35
187","65.6
184","-1.4
99"
2009,IPFW,5,"102.1
173","101.3
160",".5220
163","50.7
118","49.7
182","18.7
101","19.8
178","27.2
290","31.3
137","44.6
40","35.9
150","45.3
264","51.7
276","42.9
14","30.1
46","67.7
93","-1.8
125"
2008,Florida Atlantic,7,"105.2
136","104.9
205",".5094
163","54.6
27","51.3
225","23
289","21.4
114","30.3
230","29.5
80","66.1
1","41
232","50.5
99","51.5
266","42.4
6","33.9
119","74
8","-2.6
157"
2019,Nebraska Omaha,9,"109.3
89","108.7
257",".5162
162","53.5
72","53.8
282","10.4
1","14.3
334","26.9
199","20
4","22.6
339","24.7
34","51
119","53.8
299","39.3
30","35.8
215","66.8
215","-0.7
82"
2018,North Texas,3,"105.0
174","104.6
164",".5109
162","51.3
167","53.5
253","17.8
193","18
145","29.5
117","20.8
12","28.5
286","40.8
305","49.5
195","52.8
254","36.5
114","36.4
228","67.6
206","-4.8
277"
2017,Tennessee St.,4,"97.8
281","97.3
62",".5147
162","49.9
196","47.5
59","23.5
345","20.5
52","31.5
90","24.1
26","34.8
171","45.8
321","51.4
102","41.8
7","31.3
296","35.9
201","65.8
282","-2.9
176"
2016,North Dakota St.,6,"99.2
264","99.0
86",".5055
162","48.9
223","46.3
43","17.2
147","16.1
255","23.7
316","27.8
113","37.4
162","29
42","49.6
152","43.4
25","31.7
266","34.6
168","62.2
346","-2.9
179"
2015,UNC Greensboro,5,"102.2
197","101.4
139",".5238
162","51.9
92","44
22","16.9
99","15.9
305","31.1
165","28.8
104","31.7
266","49
330","46.7
219","45.8
95","42.6
10","27.1
6","64.8
139","-3.6
217"
2014,Akron,7,"102.4
215","101.7
117",".5217
162","48.3
219","48.1
103","18.7
206","20.2
60","32.9
113","31.2
168","37.2
227","30.7
30","47.7
202","49.4
199","32.9
235","29.9
31","63.5
256","-3.5
213"
2013,UT Arlington,9,"99.9
200","99.0
114",".5273
162","48.3
205","48.3
144","19.8
205","23.1
24","35
73","29.7
111","35.3
199","50.4
330","44.7
269","47
136","37.4
70","33.2
141","66.5
96","-2.3
144"
2012,Cal St. Fullerton,8,"111.7
39","110.7
306",".5250
162","55.6
17","50.4
211","19.1
161","19.3
167","36.4
45","32.9
220","35.5
181","41.8
268","50.3
83","46.6
118","42.9
11","39.1
292","69.3
25","-0.9
100"
2011,Wyoming,2,"97.9
244","96.6
75",".5389
162","46.4
272","51.3
255","20.7
243","20.4
109","26.7
294","32
173","33.1
253","39.8
212","48.2
156","54.9
333","28.6
324","28.7
16","70.9
13","-3.9
223"
2010,Miami OH,6,"102.9
166","101.7
162",".5348
162","51
97","43.7
16","20
194","15.5
331","28.8
262","35.5
282","37.8
173","31.5
61","50.5
83","42.5
18","34.7
156","31.1
70","59
339","-3
182"
2009,College of Charleston,10,"104.8
132","104.0
211",".5220
162","52.3
63","46.9
76","19.6
148","19.3
208","37.6
43","37.4
312","34.7
207","30.1
52","49.7
124","46
96","37.6
73","32.5
95","65.8
164","-1.2
90"
2008,Milwaukee,2,"95.4
263","94.9
53",".5157
162","42.6
334","49.1
131","18.7
90","19.2
215","33.1
149","24.5
5","29.6
292","45.6
304","42.5
322","48.9
183","28.6
321","33.1
91","67.9
107","-4.6
250"
2019,Miami OH,4,"98.2
269","97.6
72",".5173
161","43.8
344","49.2
115","19.8
274","18
156","29.4
131","22.9
29","36.3
74","35.9
257","44.9
323","48.1
108","28.3
345","33.8
135","69.4
96","-3.9
218"
2018,Seattle,5,"100.1
265","99.8
74",".5110
161","48.3
282","43.9
4","18.7
257","15.7
271","24.7
270","28.4
192","38.8
61","44.8
333","46.8
285","40.6
2","33.6
223","34.3
138","68.3
165","-2.9
185"
2017,Samford,5,"110.5
65","109.9
275",".5162
161","55.8
29","49.5
127","19.1
243","15.1
310","30.8
112","32.9
306","42.8
42","36.6
219","50.9
117","47.8
113","43.2
5","34.7
146","69.1
144","-4.5
260"
2016,Saint Louis,3,"97.3
289","97.0
55",".5075
161","48.1
242","49.8
158","19.3
264","18.2
146","19.8
345","28.8
145","28.8
320","38.2
206","45.6
278","51.1
238","35
162","32.1
79","69.1
135","-4.2
241"
2015,Western Michigan,7,"104.7
148","103.8
181",".5241
161","50.5
123","51.6
249","17.5
129","17.3
226","30.8
174","26.6
44","45.9
34","31.7
89","50.5
80","52
294","33.6
210","33.9
130","64
176","-2.8
173"
2014,Holy Cross,7,"105.5
164","104.5
164",".5276
161","49.2
191","51.2
223","17.1
121","18.4
150","32.3
137","26.5
24","32.2
314","23.1
1","46
258","47.5
137","36.6
105","39.1
312","61.3
325","-2.2
144"
2013,Marist,5,"103.1
159","102.0
170",".5288
161","53.1
45","49.2
171","18.7
148","19.7
134","28.1
256","32.1
186","49.8
10","28.2
35","51.8
54","46.9
133","37
79","36
229","67.8
61","-2.8
170"
2012,Rutgers,2,"101.6
179","100.7
153",".5262
161","44.7
308","52.3
274","22
287","21.5
70","35.5
65","38.2
325","25
334","51.8
337","42.6
328","51.1
269","32.8
216","36.6
238","65
171","-3
197"
2011,East Carolina,6,"102.2
168","100.8
146",".5390
161","46.8
252","50.4
217","18.8
142","21.6
59","28.5
255","35
280","45.8
36","36
145","42.7
320","49.4
223","34.8
159","34.7
181","65.3
187","-2
130"
2010,William & Mary,7,"101.7
188","100.3
136",".5384
161","47.5
221","45.9
61","18.2
98","15.9
313","30.7
218","31.1
139","33.5
265","32.3
76","48.2
158","46.5
119","31.2
266","29.9
42","60.8
326","-1.2
90"
2009,SMU,3,"108.5
81","107.6
271",".5231
161","50.4
128","49.5
174","22.5
282","13.9
341","36.3
64","33
197","27.9
313","38.5
216","45.8
247","47.6
141","39.6
43","35.4
197","63.8
259","-3.6
208"
2008,Gardner Webb,6,"101.6
187","100.8
135",".5212
161","56
16","45.7
32","20.9
206","21.7
102","28
277","32.5
175","31.8
272","41.7
247","55.3
14","48.7
171","38.2
64","26.9
4","72.4
18","-3
178"
2019,Georgia Tech,3,"102.4
201","101.7
134",".5178
160","47.4
294","48.5
85","19.4
258","15
313","25.7
242","35.2
339","26.4
299","34.2
226","47.1
277","47.8
100","31.9
279","33.1
108","65.6
283","-2.1
139"
2018,Pacific,4,"104.5
183","104.0
147",".5128
160","48.5
272","50.5
138","15.9
75","16.1
251","26.8
210","25.5
85","41.3
33","29.8
100","46.9
283","49.3
141","35.4
155","34.8
168","65.5
297","-3.3
203"
