season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2013,DePaul,4,"101.8
128","100.4
206",".5409
158","49.7
130","47.7
157","18.6
79","23.2
84","31.3
188","34
214","34
191","34.9
148","49.5
107","47.7
184","33.3
161","31.9
124","75.5
9","-1.8
208"
2012,Central Connecticut,3,"99.8
163","99.3
175",".5161
158","54.3
31","49
183","22.7
232","26.2
22","31.7
196","33.5
199","37.9
148","34.4
118","50.3
89","48.6
199","41.7
30","33.3
155","71.6
44","-1.6
201"
2011,San Jose St.,4,"102.6
124","101.9
207",".5177
158","45.1
243","46.9
132","17.4
38","18.6
266","35.7
95","33
185","37.5
198","38.4
166","41.4
296","46.7
160","35.8
114","31.5
121","69.9
125","-0.9
147"
2010,Indiana,3,"97.8
202","96.3
115",".5429
158","48.7
165","45.7
105","22.3
219","25.2
33","34.3
149","34.9
216","46.9
47","50.6
307","45.4
228","46.4
145","40.3
47","29.5
77","72.8
46","-2.2
256"
2009,McNeese St.,2,"96.0
222","95.7
113",".5086
158","48.9
157","42.6
36","25.9
299","19.6
243","41.6
18","28.9
64","42.5
89","42.4
234","45.3
222","39
24","39.7
45","34.3
188","72.1
63","-1.3
184"
2008,Auburn,3,"98.2
196","96.8
126",".5397
158","56.4
29","45.3
75","25.3
267","24.5
87","37.7
72","37
260","36.2
165","27.5
55","57.9
15","46.8
140","35.9
138","28.9
55","68.6
184","-0.5
111"
2020,"Coastal Carolina
(A) 204 Appalachian St.",3,"104.9
75","103.2
257",".5462
159","51.5
95","49.8
201","20.8
235","18.6
212","35.3
33","28
169","38.8
69","36.3
252","46.6
234","48.4
167","40.4
18","34.2
217","71.3
127","-2.4
235"
2019,South Florida,6,"97.9
243","96.6
80",".5394
159","49.2
223","49.3
130","20.5
233","24.6
12","33.7
63","25.5
79","50.7
8","35.8
215","50.9
166","48.4
116","30.9
258","33.7
182","69.6
237","-1.2
159"
2018,"Iona
15 seed, R64",2,"109.7
65","108.9
273",".5221
159","53.3
98","55.8
296","16.4
48","19.9
134","24.1
289","32
257","18.5
348","32.8
143","54
69","54.6
276","34.9
172","38.8
279","72.9
92","-2.2
244"
2017,UC Irvine,4,"91.3
324","91.0
35",".5072
159","46.7
267","41.9
12","22.4
299","15.8
318","26.2
261","22.2
12","31.9
241","43
274","46.5
242","39.3
12","31.4
255","30.3
71","69.3
238","-2.2
245"
2016,Bucknell,2,"104.8
136","102.9
184",".5525
159","47.7
205","47.6
125","18.2
163","16.4
265","26.7
251","31.5
210","51.4
20","38.7
175","47
209","49.3
203","32.7
197","29.2
56","72
101","-2.2
256"
2015,St. Bonaventure,4,"100.8
151","100.6
184",".5063
159","47.8
170","43.1
44","20.6
198","19.7
193","39.9
26","31.3
167","49.1
36","36
155","44.6
234","36
6","35.7
109","38.3
290","67.3
150","-0.7
133"
2014,"Western Michigan
14 seed, R64",5,"106.1
161","104.5
167",".5450
159","52.4
88","49.4
172","17.8
146","17.2
242","29.7
227","31.1
147","62
7","38.5
131","54.4
42","49.8
191","32.9
187","32.5
132","68.3
201","-0.9
141"
2013,East Carolina,3,"100.5
145","99.1
182",".5408
159","48.8
150","47.1
143","18.9
94","18.5
261","34.5
113","23.8
9","48.2
24","29.4
72","51.9
63","45.3
114","29
269","34
192","66.7
191","0.3
43"
2012,Wake Forest,5,"101.8
121","101.2
209",".5156
159","50.8
100","49.6
202","17.3
34","23.2
86","22.3
332","32.6
171","49.6
33","30.3
64","49.2
117","51.5
256","36
111","30.6
98","72.2
32","-0.8
130"
2011,Gardner Webb,3,"100.1
158","99.6
175",".5161
159","47.5
205","50.9
232","23.3
259","22.3
116","31.9
187","33
185","43.2
97","38.9
176","44.9
224","48.3
199","34.5
148","37.1
255","68.3
178","-0.9
142"
2010,Kent St.,4,"102.6
144","101.1
198",".5421
159","46.3
227","52.2
253","17.5
33","22.7
111","35.3
116","32.5
153","39.8
140","33
103","45.9
214","49.8
217","31.5
222","37.8
263","68.9
161","-0.5
106"
2009,Nevada,2,"100.0
155","99.8
187",".5080
159","43.5
295","52.5
270","17.6
34","20.4
210","35.1
115","30.4
101","38.2
145","36.3
170","45.5
216","50.9
250","26.1
319","36.8
240","69.1
144","-1.9
231"
2008,Cal St. Northridge,4,"105.4
94","104.1
249",".5356
159","52.8
95","51.3
215","23.6
216","24.1
102","41.2
23","33.2
159","38.8
117","43
259","49.4
145","50.3
210","40.6
46","35.3
195","76.2
20","-0
73"
2020,UC Riverside,5,"93.6
258","92.3
73",".5424
160","49.2
162","41.5
12","20.6
224","13.9
347","27
196","17.6
2","25.7
287","33.3
208","47.5
203","41.9
30","34.1
128","27
30","64
344","-0.9
132"
2019,Detroit,3,"108.7
81","107.3
259",".5378
160","53.2
98","48.3
106","16.9
73","19.2
165","29.1
163","41.4
351","30.6
242","31.2
125","44.3
308","52.3
229","43.2
12","28.4
38","70.3
199","-2
216"
2018,Pacific,4,"104.6
136","104.1
195",".5143
160","50.3
177","50.1
159","20.2
224","21.3
89","33.1
89","28.5
157","44.6
29","34.1
158","50
166","49.4
162","34.3
194","34
159","71.3
164","-2.6
263"
2017,Marshall,5,"108.3
66","108.0
275",".5069
160","52.7
83","47.3
100","17.4
87","16.5
295","28.1
214","37.1
327","42.6
65","23.4
16","52.3
90","49.8
195","35.5
136","29
41","76.4
22","-0.1
66"
2016,"Green Bay
14 seed, R64",3,"102.5
178","100.6
130",".5518
160","45.4
268","50.6
213","14.6
30","19.5
119","31.8
131","31
194","42
109","35.9
140","43.1
287","51.5
248","35
140","32.6
135","80.8
2","-1.2
182"
2015,Sam Houston St.,2,"94.6
255","94.4
91",".5040
160","44.7
261","47.4
150","23
288","21.6
108","33.1
123","27.9
82","37.6
183","38.9
202","48.9
141","43.5
84","25.8
320","39
299","67.7
137","-1.1
162"
2014,George Mason,5,"97.9
274","96.4
52",".5431
160","48.9
186","48.2
137","22.9
333","21.2
45","33.6
125","25
18","50.7
54","40.8
165","49.8
141","51.8
250","30.9
256","28.1
40","67.5
233","-0.4
98"
2013,Idaho,1,"108.1
56","107.3
302",".5197
160","52.3
58","52.4
282","18.9
94","13.8
344","28.4
254","25.2
25","30.2
271","30
82","51.8
66","50.5
248","35.6
102","37.4
277","64.5
258","-2.5
260"
2012,Oakland,4,"105.9
76","105.4
282",".5152
160","46.5
233","49
183","16.8
26","20
231","35.8
92","35.3
246","38.1
145","36.7
152","50.9
78","49
211","26.8
308","32.7
143","71.4
52","-0.2
91"
2011,Western Michigan,1,"99.5
173","99.2
170",".5069
160","46.5
220","49.6
196","20.9
148","16.2
331","31.9
187","30.2
112","29.7
299","33
94","51.3
77","50.3
242","23.9
336","32.1
134","68.5
172","-1.4
180"
2010,Fairfield,4,"100.6
166","99.2
157",".5410
160","49.7
140","45.5
98","21.5
188","20.5
194","34.5
141","34.4
202","37.7
171","34.1
119","50.2
109","44.1
88","32.5
195","32.7
135","66.2
268","-0.8
128"
2009,Missouri St.,2,"99.1
170","99.0
172",".5054
160","47.6
193","55.7
321","22.9
212","26.5
27","28.5
275","35.4
233","44.7
64","49.2
313","43.5
265","53.8
303","35.4
120","39.4
293","62.7
321","-0.7
131"
2008,Rider,4,"104.3
109","103.0
231",".5348
160","52.5
104","47.4
111","21.5
133","20.9
229","38.4
62","34.5
200","44.5
50","37.8
195","46.8
211","45.3
110","44.3
14","34.3
165","69.3
160","-1.5
189"
2020,Harvard,4,"99.3
171","97.9
159",".5404
161","49.1
165","49.1
179","19.5
165","20.1
149","29.5
131","27.7
157","31.9
176","31.6
175","49.8
137","44.9
81","32.1
182","37.7
300","71.2
133","-1.4
159"
2019,Appalachian St.,0,"110.7
56","109.5
290",".5315
161","52.7
111","53.2
256","21
262","16.2
302","28.1
191","35.3
322","40.7
63","47.2
329","51.6
151","53.3
246","36.4
99","35.4
240","72.9
86","-2.8
268"
2018,UTSA,3,"108.0
85","107.5
250",".5124
161","53.7
88","51
187","19.2
172","20.1
125","27.3
227","34.4
298","38
112","48.3
326","54.1
66","45.8
70","35.5
155","40.5
315","75.5
32","-1.9
212"
2017,Loyola Marymount,1,"100.8
201","100.8
155",".4979
161","51.7
118","49.7
163","19
164","20.5
107","32.7
100","34.6
306","25.6
325","42.1
265","52.7
77","54.4
286","33.3
205","27.9
21","66
329","-1.2
144"
2016,Southern Illinois,6,"103.9
155","102.3
169",".5467
161","52.9
78","50.3
202","17.3
121","21.8
47","28.5
217","28
107","42.7
99","55.6
343","52.8
74","50.4
223","35.5
130","33.3
148","71.3
126","-0.2
84"
2015,Florida St.,3,"98.4
195","98.3
145",".5026
161","49.3
132","49.4
208","20.3
184","22.5
72","29.3
222","32.3
200","55.6
12","36.6
163","54.2
34","45.6
133","22.1
343","36.8
258","66.4
180","-1.8
227"
2014,Georgia,2,"110.2
93","108.6
245",".5427
161","50.6
136","46.2
81","16.4
75","14.4
330","33.8
113","30.9
144","49.1
68","46.4
238","53
67","44.5
62","28.6
303","33.3
151","67.5
233","-2.7
265"
2013,Monmouth,4,"89.8
289","89.3
36",".5162
161","44.3
272","48.1
165","20.8
167","31.4
2","28.1
262","39.1
322","30.3
268","46
293","43.9
256","51.3
266","30.1
245","28.4
58","75.9
7","-1.4
170"
2012,Georgia St.,4,"97.6
201","97.1
137",".5146
161","47.9
190","47.8
155","18.3
57","20.6
206","38.1
49","29.1
78","30.2
276","29.2
52","46.9
188","44.7
99","33.3
168","35.5
206","66.6
211","-1.9
237"
2011,Montana St.,4,"103.7
112","103.5
233",".5046
161","50.4
118","47.9
155","19
82","20.3
193","28.1
272","36.3
266","35.3
229","36.2
136","46.8
193","46.7
160","36.2
102","33.6
167","65.7
270","-1.8
220"
2010,UCF,5,"98.3
198","97.1
129",".5360
161","50.2
130","44.7
86","24.1
288","19.7
233","37.7
62","32
140","43.4
85","24.6
13","50
111","47
159","33.7
163","27.7
45","67.2
239","-0.2
84"
2009,Northeastern,3,"100.9
142","100.7
202",".5041
161","45
260","50.5
218","18.5
52","25.2
55","33.8
147","39.3
311","41
107","42.5
239","42.7
279","53.5
299","33.3
178","30.3
88","63.7
306","-1.2
172"
2008,UNC Wilmington,4,"107.7
70","106.6
284",".5315
161","55.4
42","50.7
197","26
287","19.3
286","38.8
53","35.7
236","35.8
174","31.4
102","56.8
18","47.4
152","35.2
155","38.5
269","70.9
112","-0.5
101"
2020,William & Mary,5,"104.2
85","103.0
256",".5330
162","57.3
13","49.3
188","19.1
146","13.2
349","18.8
344","22
18","28.3
241","28.4
114","55.8
31","48
153","39.8
24","34.9
231","71.6
110","-0.6
109"
2019,Tulane,2,"102.2
184","101.5
168",".5222
162","48.4
239","49.9
148","19.3
174","15.8
313","28.3
186","33.5
297","39.2
84","37
229","44.4
304","45.9
62","37.1
82","37.2
277","69.3
247","-2.3
244"
2018,"Montana
14 seed, R64",2,"97.1
256","96.8
79",".5095
162","44.3
316","53
240","19
160","24.9
13","33.2
87","28.9
179","32.7
213","52
342","49.5
180","48.9
146","23.7
350","42.6
334","70.9
183","-1.2
149"
2017,Texas St.,3,"99.8
220","99.9
133",".4964
162","51.1
141","43.1
20","18.2
120","20.2
124","26
264","30
178","38.4
130","44.2
288","49.1
167","40.9
21","36.5
109","32.3
116","68
286","-2.5
262"
2016,NJIT,3,"102.9
173","101.2
149",".5462
162","48.7
182","49.4
177","20.7
267","20
101","28.7
213","35.3
293","35
210","45.3
268","43.6
273","51.8
254","37.8
85","30
68","71.6
117","-0.9
152"
2015,UNC Wilmington,2,"99.7
168","99.6
169",".5026
162","52.1
81","49.6
214","23
288","21.6
108","30.3
192","36.9
306","31.7
265","42.4
244","50
113","46.1
142","39.3
46","37.1
269","71.9
31","-0.6
121"
2014,Bradley,5,"103.1
207","101.6
118",".5422
162","52.7
78","45.1
62","21.3
297","17.7
210","34.1
101","33.1
214","34.1
279","32.7
60","53.8
49","51.4
236","33
183","23.3
8","68.2
205","-0.6
113"
2013,Morehead St.,3,"94.8
229","94.4
99",".5133
162","45.7
228","47.1
143","22.1
219","25.2
34","37
69","36.9
284","25.3
330","58
342","46.2
195","50.7
254","29.8
254","26.2
35","72.1
44","-1.3
154"
2012,Hofstra,3,"102.1
119","101.6
217",".5142
162","48.6
171","52.3
267","22
194","19.7
240","35.4
99","28.9
72","58.6
3","41.7
238","44.4
252","54.7
315","43.5
18","32.1
128","64.8
280","-2.5
272"
2011,Northeastern,2,"99.4
177","99.3
172",".5024
162","45.1
243","51.8
256","19.6
99","22.9
92","29.7
247","28.9
78","31.3
279","42.5
228","37.6
329","53.6
299","40
34","31.7
124","65.8
268","-0.9
141"
2010,George Mason,3,"99.6
180","98.5
141",".5324
162","46.5
222","45.9
109","21.6
191","23.1
94","34.9
132","37.6
282","40.5
124","53.1
320","44.9
240","40.2
28","33.7
163","40.4
304","67.7
220","-1.6
210"
2009,UTSA,0,"103.9
96","103.9
254",".5003
162","51
94","58.9
336","23.6
239","20.4
210","28.1
283","29.4
71","27.7
298","46.9
291","41.1
302","65.2
343","42.2
21","30
82","66.4
248","-0.8
138"
2008,Little Rock,4,"90.6
283","89.7
37",".5290
162","51.5
128","41.4
16","28.7
324","22.5
158","34.2
145","19.2
1","51.3
9","41.4
241","49.7
134","35.9
3","37
108","33.3
133","66.2
254","-0.8
130"
2020,"Appalachian St.
(H) 194 Coastal Carolina",3,"91.9
287","90.9
62",".5320
163","46.1
254","46.4
102","20.5
220","22.5
61","25.2
238","25.2
77","41.9
28","27
90","47.2
215","46.3
108","29.5
276","31.1
119","69.9
182","-1.9
198"
2019,Cal St. Fullerton,1,"96.0
274","95.3
62",".5203
163","49.5
215","44.7
38","19.4
185","17.5
248","18.9
347","30.2
217","34.2
172","42.7
299","51.8
144","46.6
81","30.5
269","27.2
17","74.4
50","-3
279"
2018,Monmouth,3,"97.2
252","97.0
81",".5082
163","49.9
193","48.6
104","23.5
320","16.3
298","24.7
279","27.9
136","49.7
11","39.8
250","47.3
234","48.4
138","36.3
132","32.7
119","71.5
147","-1.5
176"
2017,Nicholls St.,3,"110.2
50","110.4
298",".4958
163","51.3
134","56.8
330","18.5
138","21.2
79","30.1
166","38.5
344","30.5
264","34.5
163","49.1
167","49.4
179","36.3
114","47.2
350","70.3
189","-1.2
148"
2016,FIU,2,"101.4
192","100.3
124",".5300
163","52.7
88","45.3
67","20.9
276","16.5
259","30.4
164","35.9
304","37.5
177","36.9
151","47.1
204","46.9
132","43.2
19","28.2
38","66.5
310","-2.2
255"
2015,Nebraska Omaha,3,"106.1
81","106.1
274",".4996
163","51.4
97","51.6
251","19.1
126","21.7
104","32.8
130","30.8
156","42.6
101","39.4
213","48.3
157","52
269","38.6
59","34
189","78.5
1","-0.9
146"
2014,Southeast Missouri St.,3,"110.6
86","109.0
256",".5414
163","56.2
25","51.1
214","18.9
205","18
192","27.8
274","26.2
28","36.7
251","45.2
229","56
28","52.7
268","37.7
70","32
121","73.1
35","-1.1
157"
2013,Long Beach St.,2,"100.7
139","100.4
207",".5086
163","46.1
220","51
247","20.4
154","19.5
234","26.2
300","38.3
308","33.3
208","29
65","41.9
300","46.2
148","34.8
126","39.8
318","68.3
137","-0.7
117"
2012,Rutgers,4,"99.7
166","99.3
174",".5128
163","49.5
141","49.7
203","22.6
228","26.4
19","42.3
11","31.5
142","34
219","54.8
329","47.1
181","47.2
167","38.5
64","35.2
199","67.2
192","-1.6
192"
2011,Colorado,3,"107.3
62","107.6
293",".4937
163","50.4
118","51.4
248","15.9
16","24.5
55","35.1
104","33.5
198","47.2
58","43.8
242","48.9
142","44.5
101","36.7
88","43.2
329","69.8
128","-1.6
195"
2010,Oklahoma,3,"110.4
37","109.2
305",".5301
163","53.3
60","51.4
236","21.1
174","19.2
250","37
74","36.2
252","41.7
105","29.4
63","52.7
62","49.5
211","36.1
111","36.1
225","69.2
147","-1.8
225"
2009,Oakland,3,"99.6
164","99.7
184",".4979
163","47.2
205","51.4
245","22.7
206","22.7
125","35
118","37
277","31.3
260","37.7
187","46.1
203","52.6
290","33.3
178","33.3
160","69.1
144","-1.2
167"
2008,Oklahoma St.,2,"99.4
177","98.5
150",".5266
163","50.2
161","55
284","22.4
167","31.1
5","33.2
180","36.7
254","35.2
180","41
236","49.4
145","52.8
259","34.2
175","39.8
284","73
60","-1.1
158"
2020,Little Rock,4,"95.4
236","94.4
103",".5293
164","48
206","46
92","24.7
332","21.8
88","32.7
62","26.9
132","40.3
44","36.6
257","49
161","44.8
80","30.6
241","31.7
141","67.9
272","-1.7
184"
2019,Miami OH,2,"110.7
57","110.0
299",".5168
164","51.8
148","55.7
306","18.4
138","14.7
339","35.6
35","25.9
86","27.7
287","34.2
183","52.9
112","58.1
328","33.7
168","35.3
235","68.4
274","-2.3
238"
2018,Robert Morris,4,"94.4
301","94.1
54",".5077
164","46.2
290","51
187","23.6
322","26.7
8","31.9
112","30.7
221","38.1
108","47.8
324","45.1
280","53.7
260","32
249","30.2
56","74
62","-1
133"
2017,South Alabama,5,"95.9
271","96.1
83",".4933
164","50.3
166","43.4
23","19.4
181","23.8
25","32.8
96","32.2
253","29
290","34.6
168","50.9
126","42.8
45","32.8
227","29.8
56","70.9
168","-0.5
104"
2016,Texas A&M Corpus Chris,2,"104.1
146","103.1
188",".5280
164","45.7
261","49.2
169","19.3
212","21.4
55","31.8
131","41.8
344","32.1
267","43.2
244","44.2
266","48.5
173","32.5
204","33.3
148","72.3
91","-0.2
85"
2015,Hawaii,5,"101.9
133","102.1
211",".4970
164","49
140","46.3
118","19.6
149","19.4
209","35.1
90","33.9
247","42.1
107","35.8
152","50.2
107","45.5
130","31.2
222","31.8
129","69.4
78","-1.2
177"
2014,USC,4,"103.5
198","102.5
135",".5288
164","49.2
180","48.3
140","17.8
146","17.6
217","33.8
113","33.9
232","45.4
121","36
101","51.7
87","48.8
160","28.7
302","31.6
107","73
38","-1
153"
2013,St. Francis NY,2,"106.9
68","106.6
293",".5069
164","52.9
47","53.9
311","22.1
219","20.6
182","34.9
100","38.9
319","28.4
291","32.5
122","55
21","53.7
306","32.7
184","36.3
247","66.6
195","-1.6
188"
2012,Presbyterian,2,"101.2
130","100.8
202",".5108
164","50
125","51.1
238","20
118","16.6
320","26.2
302","35.2
243","33.3
228","35.4
135","49.4
114","54.5
312","34.1
152","29.1
70","64
301","-0.7
123"
2011,Mississippi St.,4,"104.3
101","104.6
245",".4931
164","50.3
123","45.3
85","15.1
8","15.1
341","32.3
176","34.4
222","39.9
158","29.5
52","47
187","45.5
126","37.1
82","29.9
87","67.1
217","-0.7
117"
2010,Mount St. Mary's,3,"95.2
244","94.3
92",".5272
164","46.5
222","43.8
62","19.1
86","21
174","27.4
299","38
289","36.9
182","29.3
61","43.2
276","43.2
67","35.9
115","30.3
90","68.8
170","-1.5
195"
2009,Montana St.,2,"105.3
78","105.4
274",".4969
164","47
212","52.5
270","19.4
81","18
296","37.2
71","30
91","36.1
178","48.4
301","46.9
183","54.7
315","31.5
230","31.9
128","68.9
152","-0.9
147"
2008,"Boise St.
14 seed, R64",3,"103.9
113","103.0
230",".5251
164","52.2
115","55
284","20
77","24.5
87","32.6
191","35.2
220","41.4
84","35.1
159","57.3
16","56.5
312","29.1
289","34.7
175","73.7
49","-0.9
146"
2020,Missouri St.,3,"99.0
178","98.2
166",".5238
165","47.4
222","48
148","22.6
304","18.7
209","38.8
7","27.8
160","31.6
183","28.3
111","47.4
208","51.9
252","31.7
198","28.1
51","65
338","-2.9
278"
2019,Boston University,3,"102.8
176","102.2
185",".5163
165","52
142","47.7
91","18.6
142","17.8
228","25.7
255","32
260","22.2
340","38.9
263","53.2
104","51
187","33.1
182","28.3
35","69.3
247","-2.3
235"
2018,Eastern Washington,2,"98.4
234","98.2
101",".5060
165","45.8
299","48.8
111","15.5
27","17.3
261","22.5
311","27.9
136","37
130","46.5
319","44.3
295","46.3
80","31.9
251","36.7
231","71.5
147","-1.7
185"
2017,Fairfield,4,"99.7
221","100.0
138",".4928
165","54.7
42","45.6
61","22.8
314","20
139","29.5
187","30.9
206","32.5
226","24.8
25","54.7
41","46.5
113","36.5
109","29.1
43","71.6
137","-0.6
108"
2016,Kent St.,3,"105.8
122","105.1
224",".5198
165","48.1
197","53.4
274","14.8
33","17.2
231","38.9
26","19.6
8","38.3
166","40.2
204","49.3
147","51.8
254","30.1
260","37.5
261","68.6
249","-0.9
144"
2015,Auburn,3,"104.1
106","104.2
245",".4958
165","48
166","57.8
333","20.1
172","22.7
63","29.2
226","28.3
93","45.8
61","39.1
208","49.7
121","60.5
343","30.2
242","34.9
214","69.3
82","-0.7
132"
2014,Illinois St.,2,"105.1
176","104.1
164",".5271
165","45.7
281","52.1
246","20.1
255","18.3
178","27.4
282","33.3
219","39.7
207","48.2
259","45.2
268","53.2
277","31.1
247","33.3
151","75.3
16","-1.6
195"
2013,"Southern
16 seed, R64",1,"95.7
213","95.5
114",".5058
165","47.1
195","47.3
149","20.5
157","19.5
234","22.5
339","31
141","30.9
262","46.8
295","45
233","48.1
192","33.9
143","30.2
87","69.9
94","-3
288"
2012,Cal St. Bakersfield,4,"99.5
174","99.2
173",".5067
165","58.5
8","50.8
235","27.4
332","26.2
22","31.2
207","36
264","42.9
99","43.1
252","55
19","53.4
294","44.9
9","30.2
88","68.4
141","0.2
62"
2011,Florida Atlantic,3,"104.3
102","104.6
246",".4920
165","44.5
266","52
260","13.3
1","17.8
288","30.8
219","35.6
247","47.8
53","46.6
270","43.5
264","52
276","31.5
233","34.7
194","67.8
190","-1.3
177"
2010,Saint Joseph's,3,"99.6
181","98.7
144",".5261
165","48.1
182","44.1
69","20.6
144","16.9
316","23.2
337","38.3
297","44.9
68","27.4
33","46.4
207","44.6
105","34.2
151","28.7
65","71.5
92","-1.4
189"
2009,North Texas,3,"103.7
102","103.9
255",".4955
165","45.8
237","49.1
175","19.2
75","14.9
337","34
140","30.9
115","55.2
11","34.9
141","43.1
275","46.4
129","34
163","37.2
249","72.3
56","-0.2
81"
2008,Brown,2,"103.8
114","103.1
233",".5183
165","54.4
62","51.5
220","23.1
197","18
316","27.3
299","30.9
109","31.3
235","32.6
114","50.7
111","48.2
166","39.4
66","38.1
258","63.5
309","-1.9
220"
2020,Nebraska,4,"103.1
97","102.3
244",".5213
166","51.8
86","46.6
115","15.7
23","19.7
164","19.2
341","37.6
348","39.3
62","19.1
7","52.1
90","47.6
142","34.2
127","29.9
84","72.9
67","-2
203"
2019,Washington St.,4,"103.6
160","103.2
201",".5116
166","52.5
116","48.1
100","15.3
21","20
133","31
118","31
238","29.3
258","17.5
1","52.6
123","51.1
192","34.9
137","29.5
55","75.1
31","-0.8
131"
2018,Elon,3,"107.8
90","107.7
253",".5037
166","52.9
107","52.1
218","16.4
48","13.7
343","20
337","28.7
168","24.3
329","17
2","50.3
160","50
178","37.3
94","36.6
228","70.1
213","-1.2
150"
2017,Northeastern,4,"105.8
97","106.1
241",".4924
166","53.7
64","50.5
187","20.5
231","18.6
204","27.3
232","29.7
170","51.2
12","31.5
106","50.5
138","49.4
179","38.9
50","34.8
188","69.7
222","-1.9
215"
